,kposition,kposition,lposition,lposition,nposition,nposition,rposition,rposition,vposition,vposition,bestgrade3,bestgrade3,bestgrade4,bestgrade4,bestgrade5,bestgrade5,elm_01,elm_01,elm_02,elm_02,elm_03,elm_03,elm_04,elm_04,elm_05,elm_05,sarcasm,sarcasm,mcfiller1,mcfiller1,mcfiller2,mcfiller2,mcfiller3,mcfiller3,mcmost1,mcmost1,mcmost2,mcmost2,mcmost3,mcmost3,mcmost4,mcmost4,mcmost5,mcmost5,mcsome1,mcsome1,mcsome2,mcsome2,mcsome3,mcsome3,mcsome4,mcsome4,mcsome5,mcsome5,tempest2,tempest2,tempest3,tempest3,tempfollowup1,tempfollowup1,tempfollowup2,tempfollowup2,tempfollowup3,tempfollowup3,worstgrade3,worstgrade3,worstgrade4,worstgrade4,worstgrade5,worstgrade5
,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted,source,predicted
1,56.78832116788322,48.42632331902718,53.47322720694645,4.649499284692418,42.63959390862944,38.698140200286126,47.10564399421129,95.70815450643777,49.09616775126536,100.0,7.402031930333817,3.3619456366237483,20.203488372093023,3.5765379113018603,67.63425253991292,99.28469241773963,0.3561253561253561,0.35765379113018597,4.199288256227758,0.5007153075822603,2.8469750889679712,,1.566951566951567,5.793991416309012,1.3532763532763532,1.2875536480686696,9.290780141843971,5.793991416309012,60.851063829787236,12.231759656652361,65.13111268603828,97.4964234620887,74.89177489177489,100.0,15.159944367176633,,24.200278164116828,0.28612303290414876,10.0,,24.166666666666668,12.517882689556508,2.0804438280166435,,52.470930232558146,88.62660944206009,26.4919941775837,3.5050071530758222,34.68795355587808,35.908440629470675,56.25,9.012875536480687,46.288209606986904,100.0,0.28388928317955997,1.859799713876967,0.28368794326241137,0.07153075822603719,,,,,4.332386363636364,0.7868383404864091,6.145251396648044,2.432045779685265,27.132867132867133,35.264663805436335,8.798882681564246,4.005722460658083
2,43.21167883211679,51.57367668097281,46.526772793053546,95.35050071530759,57.360406091370564,61.301859799713874,52.89435600578871,4.291845493562231,50.90383224873464,,3.3381712626995643,0.4291845493562232,18.168604651162788,12.088698140200286,11.46589259796807,0.14306151645207438,1.282051282051282,1.144492131616595,4.555160142348755,0.5007153075822603,3.7010676156583626,,3.347578347578348,4.005722460658083,2.564102564102564,2.503576537911302,13.546099290780141,11.587982832618025,32.4113475177305,87.76824034334764,24.73423104181432,2.503576537911302,16.08946608946609,,84.84005563282336,100.0,75.79972183588318,99.71387696709584,90.0,100.0,75.83333333333333,87.48211731044348,97.91955617198336,100.0,47.52906976744186,11.373390557939913,73.5080058224163,96.49499284692418,65.31204644412192,64.09155937052932,43.75,90.98712446351931,53.7117903930131,,1.20652945351313,,29.929078014184395,38.55507868383405,0.14194464158977999,,0.07102272727272728,,8.877840909090908,0.7153075822603719,1.536312849162011,,17.902097902097903,1.6452074391988556,7.402234636871509,1.7882689556509301
3,,,,,,,,,,,9.433962264150944,3.5765379113018603,18.313953488372093,42.70386266094421,6.821480406386067,0.14306151645207438,4.202279202279202,1.859799713876967,11.174377224199288,14.306151645207441,10.391459074733095,14.234620886981403,7.336182336182335,7.725321888412018,7.264957264957266,13.662374821173104,15.319148936170212,12.231759656652361,5.957446808510639,,8.929836995038979,,8.585858585858585,,,,,,,,,,,,,,,,,,,,,,10.645848119233499,0.7153075822603719,39.9290780141844,60.37195994277539,0.21291696238466998,,0.6392045454545455,,6.036931818181818,,7.262569832402235,4.57796852646638,14.545454545454545,4.434907010014307,10.754189944134078,10.944206008583691
4,,,,,,,,,,,11.175616835994195,9.656652360515022,26.01744186046512,30.972818311874107,2.7576197387518144,0.14306151645207438,9.401709401709402,25.393419170243202,15.587188612099645,20.88698140200286,11.743772241992882,10.371959942775394,13.390313390313391,4.935622317596566,12.82051282051282,3.5765379113018603,12.056737588652481,5.793991416309012,0.7801418439716312,,0.7795889440113395,,0.4329004329004329,,,,,,,,,,,,,,,,,,,,,,21.291696238466997,4.434907010014307,29.858156028368793,1.0014306151645207,2.0581973030518097,,4.829545454545454,3.1473533619456364,39.70170454545455,42.63233190271817,8.379888268156424,2.6466380543633763,23.216783216783217,51.57367668097281,9.636871508379889,10.371959942775394
5,,,,,,,,,,,12.62699564586357,9.15593705293276,11.918604651162791,10.228898426323319,2.6124818577648767,0.07153075822603719,14.245014245014245,6.080114449213162,23.701067615658364,18.669527896995707,14.94661921708185,39.91416309012876,19.08831908831909,40.701001430615165,21.43874643874644,16.80972818311874,35.46099290780142,53.00429184549357,,,0.42523033309709424,,,,,,,,,,,,,,,,,,,,,,,,26.18878637331441,44.34907010014306,,,4.9680624556423,0.2145922746781116,8.522727272727272,,23.792613636363637,49.49928469241774,11.312849162011174,6.008583690987124,9.51048951048951,3.934191702432046,12.011173184357542,27.39628040057225
6,,,,,,,,,,,8.99854862119013,2.9327610872675254,4.941860465116279,0.4291845493562232,1.1611030478955007,,20.299145299145298,21.244635193133046,16.15658362989324,30.472103004291846,21.494661921708186,31.258941344778258,22.07977207977208,19.45636623748212,23.575498575498578,13.23319027181688,14.326241134751774,11.587982832618025,,,,,,,,,,,,,,,,,,,,,,,,,,,36.40880056777856,47.21030042918455,,,35.202271114265436,60.5865522174535,44.60227272727273,57.79685264663805,12.997159090909092,5.221745350500715,9.35754189944134,8.011444921316166,5.734265734265734,2.503576537911302,8.379888268156424,4.86409155937053
7,,,,,,,,,,,13.788098693759071,5.078683834048641,0.436046511627907,,2.9027576197387517,,25.85470085470086,30.54363376251788,15.94306049822064,10.300429184549357,18.505338078291814,3.5050071530758222,19.444444444444446,6.080114449213162,19.017094017094017,30.32904148783977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97444996451384,1.4306151645207439,,,57.416607523066,39.19885550786839,41.33522727272727,39.05579399141631,4.261363636363636,1.144492131616595,15.921787709497206,4.220314735336195,1.9580419580419581,0.6437768240343348,12.70949720670391,32.761087267525035
8,,,,,,,,,,,13.497822931785198,9.2274678111588,,,2.1770682148040637,,13.603988603988604,11.301859799713878,4.98220640569395,3.3619456366237483,10.391459074733095,0.7153075822603719,8.903133903133902,2.7896995708154506,6.98005698005698,11.087267525035765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.569832402234638,5.7224606580829755,,,8.798882681564246,7.367668097281831
9,,,,,,,,,,,3.6284470246734397,,,,1.0159651669085632,,10.754985754985755,2.074391988555079,3.7010676156583626,1.0014306151645207,5.9786476868327405,,4.843304843304843,8.512160228898425,4.985754985754986,7.510729613733906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4692737430167595,2.1459227467811157,,,3.6312849162011176,0.28612303290414876
